Area,Soil group,Land class,Soil type,pH,SOC,Nitrogen,Potassium,Phosphorus,Sulfur,Boron,Zinc,Sand,Silt,Clay,SOC mean by Soil group,Boron mean by Soil group,Zinc mean by Soil group,Area_Kaunia upazila,Area_Mithpukur,Area_Pirgacha ,Land class_Medium high land,Land class_Medium low land,Land class_high ground,Soil type_Clay loam ,Soil type_brick,Soil type_in the sand,Soil type_loam,Soil type_loam clay,Clay * pH,Clay * Nitrogen,Phosphorus * Nitrogen,Cluster
Mithpukur,Gangachara,high ground,loam,-0.17329686596799224,-0.7789314919486162,-0.08366075264892725,-0.06485447559651011,-0.3636709497701516,-1.0688656891251072,-0.12306375919624928,-0.6304273276607041,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,0.018998282727182198,0.015212492687160548,0
Kaunia upazila,Saghata ,high ground,loam,0.07802859286692948,-0.5151403872986604,-0.08366075264892725,-0.034545027907270306,-0.39235607239383585,0.8006268464370064,0.163548314523736,-0.5065994797907059,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.2,0.7885714285714285,0.89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.018998282727182198,0.01641240216142265,0
Mithpukur,the moon,Medium high land,Clay loam ,0.329354051701849,-0.3068842520486953,-0.06845503804269823,-0.08138690160882273,-0.5363386781845618,-1.186500747025918,-0.13430344836173888,-0.5741419422652504,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.7853333333333334,0.3346666666666666,0.6746666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21332531790287454,-0.044338889037659854,0.01835754230944733,1
Pirgacha ,Berries,high ground,loam,-1.6812496189775137,-0.5429078719986558,-0.038043608830240175,-0.05934366692573923,-0.01555052957980844,-0.14588292713413142,0.05115142286883985,-0.05631639662707652,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.4994736842105265,0.33263157894736844,0.8215789473684211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3817902013186313,0.00863921508753598,0.0002957991322186557,0
Mithpukur,Noadda,Medium high land,Clay loam ,0.329354051701849,-0.7372802648986231,-0.09886646725515626,-0.0786314972734373,-0.09631446706396811,-1.1412564939871446,-0.12306375919624928,0.38270960945746235,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.7244545454545455,0.34,1.032727272727273,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21332531790287454,-0.06403662091952318,0.0047611355520888144,1
Mithpukur,Gangachara,Medium high land,loam,0.329354051701849,-0.25134928264870454,-0.038043608830240175,-0.06485447559651011,-0.6449522492839489,0.2251199477838098,-0.08934469169978042,-0.6191702505816133,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07479207625386984,0.00863921508753598,0.012268155542971051,0
Pirgacha ,Kaunia,Medium high land,Clay loam ,-0.6759477836378313,1.567420965200991,-0.08366075264892725,-0.0786314972734373,-0.6310274324763351,0.7770998348568445,-0.09496453628252523,-0.045059319547985775,-1.0244927189372732,-1.0749483039595311,1.29541638732284,2.80275,0.39075000000000004,0.9692500000000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4378169179495,-0.054187754978591525,0.026396114971545155,1
Pirgacha ,Gangachara,Medium high land,loam,-0.42462232480291173,0.0818605337512397,-0.06845503804269823,0.03434008047736562,0.24066609968028407,2.7497492673473616,-0.08372484711703561,0.49528038024836957,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09642627783581802,0.01554526018063346,-0.008237403504600825,0
Mithpukur,Sahapur,Medium high land,loam,-1.4299241601425943,0.040209306701246623,-0.007632179617782122,-0.08414230594420817,-0.47785444759258416,-1.186500747025918,-0.0331462458723323,-0.23642962989252822,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9066666666666665,0.3466666666666667,0.7025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3247174166220688,0.0017331699944385017,0.001823535487591328,0
Kaunia upazila,Alluvial soil of Teesta,Medium high land,loam,0.8320049693716902,0.24846544195121198,-0.05324932343646919,-0.04556664524881205,-0.43858646419511343,-0.3657699969025698,-0.005047022958608265,1.0356200800447248,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.0756521739130436,0.5221739130434783,0.7578260869565218,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.18893764564699525,0.012092237634084717,0.011677216243391504,0
Mithpukur,Noadda,high ground,Clay loam ,0.8320049693716902,-0.04309314739873921,-0.038043608830240175,-0.08138690160882273,-0.5029191178462888,-0.7702536190692033,-0.1455431375272285,-0.461571171474343,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.7244545454545455,0.34,1.032727272727273,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5388964358290625,-0.024641157155796508,0.009566429096296836,1
Mithpukur,belab,high ground,Clay loam ,-1.4299241601425943,-1.126025050698558,-0.1292778964676143,-0.08965311461497905,-0.39152058338537904,-0.10968752470311274,-0.10620422544801483,-0.045059319547985775,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.3828571428571428,0.2835714285714286,1.0771428571428572,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.9261735948387827,-0.08373435280138652,0.025307478721917492,1
Pirgacha ,Gangachara,high ground,loam,-0.927273242472753,-0.40407044849867885,-0.1292778964676143,-0.0565882625903538,0.25459091648789783,-0.5983254575218647,-0.08934469169978042,0.07876852832201243,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21057184722894343,0.029357350366828412,-0.01645648907165875,0
Pirgacha ,Kaunia,Medium low land,Clay loam ,-0.6759477836378313,1.8173283275009495,-0.09886646725515626,-0.08138690160882273,-0.6226725423917668,0.7228067312103164,-0.027526401289587523,0.2025963761920104,-1.0244927189372732,-1.0749483039595311,1.29541638732284,2.80275,0.39075000000000004,0.9692500000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4378169179495,-0.06403662091952318,0.030780717261530255,1
Mithpukur,Gangachara,Medium high land,loam,0.5806795105367707,-0.27911676734869995,-0.05324932343646919,-0.04556664524881205,-0.5641883117997892,-0.263517985034942,-0.0331462458723323,0.28139591574564565,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1318648609504328,0.012092237634084717,0.015021322947051252,0
Kaunia upazila,The militants ,Medium high land,loam clay,-0.6759477836378313,1.6646071616509752,0.02277924959467591,0.015052250129667549,-0.617659608341026,-0.40015562921203757,0.6861938607190033,-0.02254516538980428,-1.0244927189372732,-1.0749483039595311,1.29541638732284,3.08,1.68,0.97,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4378169179495,0.014754306607930166,-0.007034911191474999,1
Pirgacha ,Gangachara,high ground,loam,-0.42462232480291173,-0.1958143132487138,-0.038043608830240175,-0.020768006230343115,-0.04340016319503589,2.8402377734249082,-0.11182407003075964,-0.2589437840507097,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09642627783581802,0.00863921508753598,0.000825549415880266,0
Kaunia upazila,Saghata ,high ground,loam,-1.4299241601425943,-1.5286535788484907,-0.14448361107384333,-0.06760987993189554,0.08470815143501031,-0.7530608029144694,0.163548314523736,-0.461571171474343,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.2,0.7885714285714285,0.89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3247174166220688,0.03281037291337715,-0.006119469803360127,0
Mithpukur,Gangachara,high ground,loam,-0.42462232480291173,0.456721577201177,-0.007632179617782122,-0.08414230594420817,-0.39709051010842455,-0.643569710560638,0.0005728216241365497,-0.7542551755307021,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09642627783581802,0.0017331699944385017,0.0015153330488321117,0
Pirgacha ,Pirgacha,high ground,loam,-1.4299241601425943,-0.320767994398693,-0.05324932343646919,-0.03730043224265573,0.3381398173335802,-0.2725668356426968,-0.1399232929444837,1.3620753153383567,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.315263157894737,0.43105263157894735,1.7989473684210526,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3247174166220688,0.012092237634084717,-0.00900285824997221,0
Mithpukur,Palashbari,high ground,loam,0.07802859286692948,-0.7372802648986231,-0.09886646725515626,-0.034545027907270306,-0.29404686573208294,-0.8788398263622593,-0.08934469169978042,-0.4277999402370708,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.58,1.3515151515151516,1.4175757575757577,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.02245130527373093,0.014535687411191153,0
Pirgacha ,Gangachara,Medium high land,loam,-0.17329686596799224,0.0818605337512397,1.1632078450618526,-0.023523410565728552,-0.2272077450555371,-0.4987881008365634,-0.08934469169978042,-0.6191702505816133,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,-0.2641495660898143,-0.13214491575370704,0
Pirgacha ,Gangachara,Medium high land,loam,-0.6759477836378313,0.05409304905124432,-0.05324932343646919,-0.0868977102795936,-0.6031777988611077,0.1255825910985087,-0.11744391461350445,-0.3827716319207078,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15349906253238046,0.012092237634084717,0.01605940485062634,0
Pirgacha ,Kaunia,Medium low land,Clay loam ,-0.6759477836378313,1.2064436641010516,-0.09886646725515626,-0.08138690160882273,-0.6895116630683127,0.5870739720939964,-0.08934469169978042,0.9793346946492715,-1.0244927189372732,-1.0749483039595311,1.29541638732284,2.80275,0.39075000000000004,0.9692500000000001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4378169179495,-0.06403662091952318,0.03408479112939584,1
Pirgacha ,Palashbari,high ground,loam,-1.1785987013076724,-0.6956290378486304,-0.038043608830240175,0.028829271806594746,-0.25227241530924177,-0.752155917853694,-0.07810500253429078,-0.29271501528798194,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.58,1.3515151515151516,1.4175757575757577,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.26764463192550586,0.00863921508753598,0.004798676543342343,0
Mithpukur,Gangachara,Medium high land,loam,0.5806795105367707,-0.14027934384872304,-0.06845503804269823,-0.08138690160882273,-0.6226725423917668,-0.2816156862504514,-0.08934469169978042,-0.4277999402370708,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1318648609504328,0.01554526018063346,0.021312536288786012,0
Pirgacha ,Pirgacha,high ground,loam,-0.927273242472753,-0.6817452954986326,-0.11407218186138529,0.006786037123511247,0.9898212439299023,-0.9693283324398059,-0.08372484711703561,0.866763923858364,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.315263157894737,0.43105263157894735,1.7989473684210526,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21057184722894343,0.025904327820279672,-0.05645553447391721,0
Mithpukur,Imadpur ,Medium low land,loam,1.3346558870415315,1.373048572301024,0.03798496420090495,-0.07036528426728098,-0.54469356826913,0.2884619020380924,-0.06686531336880117,-0.3940287089997986,0.2797337333771619,0.4544154364442595,-0.45417432011175685,2.87,0.34,0.64,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.30308321504012065,-0.008625897645207714,-0.010345082845583038,0
Pirgacha ,Gangachara,high ground,loam,0.07802859286692948,-0.6400940684486396,-0.06845503804269823,-0.0868977102795936,-0.5725432018843575,-0.5078369514443181,-0.07810500253429078,-0.1576300903388931,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.01554526018063346,0.01959673333304097,0
Pirgacha ,Berries,high ground,loam,-0.6759477836378313,0.24846544195121198,-0.05324932343646919,-0.08138690160882273,0.0011592505893279709,-1.1684030458104084,-0.10058438086527001,0.4164808406947346,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.4994736842105265,0.33263157894736844,0.8215789473684211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15349906253238046,0.012092237634084717,-3.086465478752132e-05,0
Mithpukur,Noadda,high ground,Clay loam ,-1.1785987013076724,-0.27911676734869995,-0.05324932343646919,-0.03730043224265573,-0.3497461329625378,-1.2045984482414271,-0.1455431375272285,-0.09008762786434864,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.7244545454545455,0.34,1.032727272727273,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.7633880358756879,-0.034490023096728176,0.009311872477388267,1
Pirgacha ,Palashbari,high ground,loam,0.07802859286692948,-0.3068842520486953,-0.06845503804269823,-0.03178962357188487,1.6108680735494747,-1.1050610915561259,-0.08372484711703561,0.16882514495473816,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.58,1.3515151515151516,1.4175757575757577,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.01554526018063346,-0.05513601762829865,0
Pirgacha ,Berries,high ground,loam,0.329354051701849,-0.37630296379868344,-0.038043608830240175,-0.07036528426728098,1.2655326167206542,-0.02824786923332072,-0.12868360377899407,-0.09008762786434864,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.4994736842105265,0.33263157894736844,0.8215789473684211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.07479207625386984,0.00863921508753598,-0.02407271391621542,0
Mithpukur,Gangachara,high ground,loam,-0.17329686596799224,-0.12639560149872534,-0.06845503804269823,-0.09240851895036448,-0.4639296307849704,-0.480690399621054,-0.10058438086527001,-0.8780830234007003,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,0.01554526018063346,0.015879160262260047,0
Mithpukur,Gangachara,Medium high land,loam,0.07802859286692948,0.7343964242011308,0.007573534988446916,-0.01801260189495769,-0.41937021700060645,-0.04634557044883015,-0.08934469169978042,0.28139591574564565,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,-0.0017198525521102401,-0.0015880575057833344,0
Kaunia upazila,Berries ,high ground,loam,0.329354051701849,0.05409304905124432,-0.05324932343646919,-0.0731206886026664,-0.221080825660187,-0.19203206523368022,-0.1680225158582077,2.9380661064110596,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.5333333333333332,0.29833333333333334,1.6333333333333335,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.07479207625386984,0.012092237634084717,0.005886202195590477,0
Kaunia upazila,Gangachara,high ground,loam,-0.17329686596799224,-0.2235817979487092,-0.06845503804269823,-0.05934366692573923,2.3572382544375703,1.0820461003381767,-0.17926220502369736,1.3958465465756287,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,0.01554526018063346,-0.08068241719161372,0
Mithpukur,the moon,Medium high land,Clay loam ,-0.42462232480291173,-0.12639560149872534,-0.038043608830240175,-0.10067473195652078,-0.3831656933008108,-0.3811530429357527,-0.06686531336880117,-0.6191702505816133,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.7853333333333334,0.3346666666666666,0.6746666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.27503135898640674,-0.024641157155796508,0.007288502876551912,1
Pirgacha ,Kaunia,Medium high land,Clay loam ,-0.927273242472753,1.3036298605510352,-0.11407218186138529,-0.07587609293805185,-0.5391236415460845,-0.20922488138841402,-0.1455431375272285,0.40522376361564383,-1.0244927189372732,-1.0749483039595311,1.29541638732284,2.80275,0.39075000000000004,0.9692500000000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6006024769125947,-0.07388548686045486,0.030749505042108622,1
Mithpukur,Palashbari,high ground,loam,1.585981345876451,-0.23746554029870687,-0.06845503804269823,-0.09240851895036448,0.3353548539720574,0.4784877648009405,-0.027526401289587523,-0.23642962989252822,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.58,1.3515151515151516,1.4175757575757577,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3601559997366831,0.01554526018063346,-0.011478364643230349,0
Pirgacha ,Gangachara,Medium high land,loam,-2.183900536647355,-0.07086063209873458,-0.06845503804269823,-0.06760987993189554,-0.09909943042549078,-0.953945286406623,-0.1455431375272285,0.4727662260901881,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49593577071175665,0.01554526018063346,0.003391927639893349,0
Mithpukur,belab,high ground,loam,0.329354051701849,-1.1399087930485559,-0.11407218186138529,-0.0868977102795936,0.12926756521937427,0.7770998348568445,-0.12306375919624928,0.18008222203382893,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.3828571428571428,0.2835714285714286,1.0771428571428572,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.07479207625386984,0.025904327820279672,-0.007372916604241473,0
Kaunia upazila,Gangachara,high ground,loam,2.088632263546292,-0.5151403872986604,-0.08366075264892725,-0.05107745391958292,0.3520646341411939,-0.3069524679521644,-0.15678282669271812,-0.1801442444970746,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4743015691298084,0.018998282727182198,-0.014726996136660744,0
Kaunia upazila,Alluvial soil of Teesta,Medium high land,loam,1.585981345876451,-1.5286535788484907,-0.14448361107384333,-0.0014801758826450706,-0.356987037702497,1.1978713881174363,0.2871848953441218,-0.4728282485534338,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.0756521739130436,0.5221739130434783,0.7578260869565218,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3601559997366831,0.03281037291337715,0.025789388156905513,0
Pirgacha ,Gangachara,high ground,loam,-0.6759477836378313,0.16516298785122585,-0.06845503804269823,-0.08414230594420817,-0.40266043683147,-0.7793024696769579,-0.13430344836173888,-0.29271501528798194,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15349906253238046,0.01554526018063346,0.013782067760793883,0
Mithpukur,Gangachara,Medium high land,loam,0.329354051701849,-0.18193057089871612,-0.05324932343646919,-0.0868977102795936,-0.5168439346539025,0.578025121486242,-0.0331462458723323,-0.5741419422652504,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07479207625386984,0.012092237634084717,0.0137607949212815,0
Mithpukur,Palashbari,high ground,loam,-0.42462232480291173,-0.5151403872986604,-0.08366075264892725,-0.0731206886026664,0.2740856600185571,-0.697862814207166,0.0005728216241365497,-0.5741419422652504,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.58,1.3515151515151516,1.4175757575757577,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09642627783581802,0.018998282727182198,-0.011465106303715238,0
Kaunia upazila,Alluvial soil of Teesta,Medium high land,loam,2.5912831812161334,-1.5286535788484907,-0.14448361107384333,-0.040055836578041175,-0.1277845530491751,0.06676506214810317,-0.08934469169978042,2.1725848650328894,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.0756521739130436,0.5221739130434783,0.7578260869565218,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.588447138522934,0.03281037291337715,0.009231386832000959,0
Kaunia upazila,Kaunia,Medium high land,loam clay,-0.349224687152435,1.2064436641010516,0.007573534988446916,-0.01801260189495769,-0.5121094969393138,-0.7069116648149206,0.3602428749198044,-0.3827716319207078,-1.0244927189372732,-1.0749483039595311,1.29541638732284,2.80275,0.39075000000000004,0.9692500000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22619569129747816,0.004905440666998515,-0.0019392395964929212,1
Mithpukur,Berries,high ground,loam,0.07802859286692948,-0.9038851730985954,-0.11407218186138529,-0.05383285825496836,1.5189642826192242,0.31560845386135644,0.13544909161001192,-0.4277999402370708,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.4994736842105265,0.33263157894736844,0.8215789473684211,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.025904327820279672,-0.0866357849439444,0
Mithpukur,Gangachara,Medium high land,loam,0.07802859286692948,-0.37630296379868344,-0.06845503804269823,-0.0731206886026664,0.4439684250714444,0.19797339596054575,0.03429188912060541,-0.13511593618071163,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.01554526018063346,-0.015195937714011273,0
Mithpukur,Gangachara,Medium high land,loam,1.8373068047113728,-1.3203974435985257,-0.11407218186138529,-0.0868977102795936,-0.5474785316306527,-0.426397295974526,-0.13430344836173888,-0.799283483847065,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41722878443324607,0.025904327820279672,0.031226035312688,0
Mithpukur,belab,high ground,Clay loam ,0.07802859286692948,-0.6956290378486304,-0.09886646725515626,-0.07036528426728098,-0.1353039541252865,2.5597234045845134,-0.11182407003075964,0.15756806787564742,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.3828571428571428,0.2835714285714286,1.0771428571428572,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05053975893978125,-0.06403662091952318,0.006688511975010402,1
Pirgacha ,Gangachara,Medium high land,loam,-0.6759477836378313,-0.6678615531486349,-0.08366075264892725,-0.05934366692573923,-0.6226725423917668,-0.3087622380737153,-0.1455431375272285,-0.03380224246889503,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15349906253238046,0.018998282727182198,0.026046626775158135,0
Mithpukur,Berries,high ground,loam,-0.42462232480291173,-0.7928152342986139,-0.09886646725515626,-0.08414230594420817,1.6359327438031792,-0.6526185611683927,0.0005728216241365497,0.9230493092538177,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.4994736842105265,0.33263157894736844,0.8215789473684211,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09642627783581802,0.02245130527373093,-0.08086944552342748,0
Kaunia upazila,Berries ,Medium high land,loam,-0.17329686596799224,0.05409304905124432,-0.05324932343646919,-0.08414230594420817,-0.5076535555608775,-0.5015027560188897,-0.044385935037821934,0.13505391371746617,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.5333333333333332,0.29833333333333334,1.6333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,0.012092237634084717,0.013516104186867375,0
Mithpukur,Gangachara,high ground,loam,-0.927273242472753,1.4702347687510076,-0.06845503804269823,-0.02903421923649943,-0.14365884420985475,-1.1050610915561259,-0.06686531336880117,-0.8443117921634281,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21057184722894343,0.01554526018063346,0.004917085822777833,0
Pirgacha ,Gangachara,high ground,loam,-0.927273242472753,-0.8483502036986046,-0.03500246590899437,-0.07587609293805185,-0.24113256186315082,-0.99647488426307,-0.06686531336880117,0.46150914901109735,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21057184722894343,0.007948610578226233,0.0042201171380817065,0
Pirgacha ,Berries,high ground,loam,-2.183900536647355,-0.7233965225486254,-0.09886646725515626,-0.023523410565728552,-0.45557474070040216,-0.86074212514675,-0.1455431375272285,-0.23642962989252822,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.4994736842105265,0.33263157894736844,0.8215789473684211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.49593577071175665,0.02245130527373093,0.022520532591866305,0
Kaunia upazila,Berries ,high ground,loam,-1.1785987013076724,-1.2787462165485328,-0.1292778964676143,-0.08138690160882273,0.9149057295049405,-0.5883717218533344,0.23660629409941852,-0.09008762786434864,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.5333333333333332,0.29833333333333334,1.6333333333333335,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.26764463192550586,0.029357350366828412,-0.05913854408828342,0
